ID,Text Sample,Length,Word Count,Average Word Length,Vowel Count,Consonant Count,Unique Words,Stop Words Count,Special Characters,Digit Count,Punctuation Count,Uppercase Count,Lowercase Count,Has Accents,Has Diacritics,Character Diversity,Language Family,Script Type,Language
22095,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,Medium,Indo-European,Latin,Japanese
22096,"olá, como você está?",20,4,4.25,5,10,4,0,2,0,2,1,14,Yes,No,Medium,Sino-Tibetan,Hangul,Portuguese
22097,"л,т?ев ркПикадае ",17,3,5.0,0,13,3,1,2,0,2,1,12,No,No,High,Afro-Asiatic,Arabic,Russian
22098,"и,лера тПкдв?к еа",17,3,5.0,0,13,3,1,2,0,2,1,12,No,No,High,Sino-Tibetan,Logographic,Russian
22099,"ciao, come stai?",16,3,4.67,7,5,3,0,2,0,2,1,11,No,No,Medium,Austroasiatic,Arabic,Italian
22100,สวัสดีคุณเป็นอย่างไรบ้าง,24,1,24.0,0,18,1,0,6,0,0,0,0,No,No,High,Afro-Asiatic,Hangul,Thai
22101,"HOLA, ¿CÓMO ESTÁS?",18,3,5.33,4,9,3,1,3,0,2,1,12,Yes,No,Medium,Indo-European,Hangul,Spanish
22102,"त ैेे्पआस?क,न  ंमसहै",20,4,4.25,0,9,4,2,8,0,2,0,0,No,No,Medium,Afro-Asiatic,Logographic,Hindi
22103,สวัสดีคุณเป็นอย่างไรบ้าง,24,1,24.0,0,18,1,0,6,0,0,0,0,No,No,Medium,Austroasiatic,Devanagari,Thai
22104,สวัสดีคุณเป็นอย่างไรบ้าง,24,1,24.0,0,18,1,0,6,0,0,0,0,No,No,High,Indo-European,Devanagari,Thai
22105,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,High,Sino-Tibetan,Logographic,Korean
22106,"Ciao, come stai?",16,3,4.67,7,5,3,0,2,0,2,1,11,No,No,Low,Afro-Asiatic,Latin,Italian
22107,"요게안?지떻 녕 세내하,세어요",16,3,4.67,0,12,3,0,2,0,2,0,0,No,No,High,Austroasiatic,Latin,Korean
22108,"hola, ¿cómo estás?",18,3,5.33,4,9,3,0,3,0,2,1,12,Yes,No,Medium,Indo-European,Latin,Spanish
22109,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,0,2,0,2,0,0,No,No,Medium,Indo-European,Devanagari,Korean
22110,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,Low,Sino-Tibetan,Logographic,Japanese
22111,", ?게지내 안녕어떻세요세하요",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,Medium,Sino-Tibetan,Devanagari,Korean
22112,"hej, hvordan har du det?",24,5,4.0,6,12,5,2,2,0,2,1,17,No,No,Low,Austroasiatic,Logographic,Danish
22113,"Xin chào, bạn khỏe không?",25,5,4.2,3,16,5,1,2,0,2,1,18,Yes,No,High,Altaic,Arabic,Vietnamese
22114,你好，你好吗？,7,1,7.0,0,5,1,0,2,0,0,0,0,No,No,Low,Sino-Tibetan,Latin,Chinese
22115,"HOLA, ¿CÓMO ESTÁS?",18,3,5.33,4,9,3,0,3,0,2,1,12,Yes,No,Low,Altaic,Devanagari,Spanish
22116,"? lHholruwe e,o ayo",19,4,4.0,7,7,4,0,2,0,2,1,13,No,No,Medium,Altaic,Logographic,English
22117,مرحبا كيف حالك؟,15,3,4.33,0,12,3,0,1,0,0,0,0,No,No,Medium,Sino-Tibetan,Logographic,Arabic
22118,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,0,2,0,2,0,0,No,No,Low,Austroasiatic,Hangul,Korean
22119,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,2,8,0,2,0,0,No,No,Low,Austroasiatic,Cyrillic,Hindi
22120,"HALLO, WIE GEHT ES DIR?",23,5,3.8,7,10,5,2,2,0,2,1,16,No,No,Low,Sino-Tibetan,Arabic,German
22121,"ohy er?eoul,H lo aw",19,4,4.0,7,7,4,2,2,0,2,1,13,No,No,Medium,Austroasiatic,Arabic,English
22122,"요  세떻어하,지게요?녕세내안",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,High,Altaic,Arabic,Korean
22123,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,High,Sino-Tibetan,Hangul,Japanese
22124,"xin chào, bạn khỏe không?",25,5,4.2,3,16,5,2,2,0,2,1,18,Yes,No,Low,Altaic,Devanagari,Vietnamese
22125,"рккае д ?иевлаПт,",17,3,5.0,0,13,3,0,2,0,2,1,12,No,No,Low,Sino-Tibetan,Devanagari,Russian
22126,你好，你好吗？,7,1,7.0,0,5,1,0,2,0,0,0,0,No,No,Medium,Sino-Tibetan,Latin,Chinese
22127,"?rvutjeoHard,nha  e h dd",24,5,4.0,6,12,5,0,2,0,2,1,17,No,No,Low,Indo-European,Latin,Danish
22128,"латдкеП реа,кив? ",17,3,5.0,0,13,3,0,2,0,2,1,12,No,No,Low,Indo-European,Devanagari,Russian
22129," b,hk ?cnXeg àohôn ihỏnạk",25,5,4.2,3,16,5,1,2,0,2,1,18,Yes,No,High,Indo-European,Arabic,Vietnamese
22130,"hallo, wie geht es dir?",23,5,3.8,7,10,5,2,2,0,2,1,16,No,No,Low,Altaic,Logographic,German
22131,"BONJOUR, COMMENT ÇA VA ?",24,5,4.0,7,11,5,2,2,0,2,1,17,No,Yes,Medium,Austroasiatic,Latin,French
22132,"Xin chào, bạn khỏe không?",25,5,4.2,3,16,5,2,2,0,2,1,18,Yes,No,High,Afro-Asiatic,Devanagari,Vietnamese
22133,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,Medium,Austroasiatic,Cyrillic,Japanese
22134,"olá, como você está?",20,4,4.25,5,10,4,2,2,0,2,1,14,Yes,No,Medium,Afro-Asiatic,Hangul,Portuguese
22135,าาปวบณไนงุส้คอ่รยส็เีดัง,24,1,24.0,0,18,1,0,6,0,0,0,0,No,No,Low,Austroasiatic,Arabic,Thai
22136,"nbh en,nh?kchoàôỏ ạ Xigk ",25,5,4.2,3,16,5,2,2,0,2,1,18,Yes,No,Medium,Sino-Tibetan,Latin,Vietnamese
22137,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,Medium,Afro-Asiatic,Devanagari,Japanese
22138,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,2,8,0,2,0,0,No,No,Medium,Indo-European,Logographic,Hindi
22139,"locávmê,? ooát Oecs ",20,4,4.25,5,10,4,2,2,0,2,1,14,Yes,No,High,Afro-Asiatic,Cyrillic,Portuguese
22140,",к л?екавПдиа етр",17,3,5.0,0,13,3,1,2,0,2,1,12,No,No,Medium,Sino-Tibetan,Cyrillic,Russian
22141,"Bonjour, comment ça va ?",24,5,4.0,7,11,5,2,2,0,2,1,17,No,Yes,High,Sino-Tibetan,Cyrillic,French
22142,"Xin chào, bạn khỏe không?",25,5,4.2,3,16,5,0,2,0,2,1,18,Yes,No,Low,Altaic,Hangul,Vietnamese
22143,"oi?o  aita,meCcs",16,3,4.67,7,5,3,0,2,0,2,1,11,No,No,High,Altaic,Cyrillic,Italian
22144,"ciao, come stai?",16,3,4.67,7,5,3,0,2,0,2,1,11,No,No,Medium,Austroasiatic,Arabic,Italian
22145,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,Medium,Indo-European,Devanagari,Japanese
22146,"? mlaá¿oHocsós t,e",18,3,5.33,4,9,3,0,3,0,2,1,12,Yes,No,Medium,Afro-Asiatic,Cyrillic,Spanish
22147,"HOLA, ¿CÓMO ESTÁS?",18,3,5.33,4,9,3,0,3,0,2,1,12,Yes,No,Low,Austroasiatic,Logographic,Spanish
22148,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,0,2,0,2,0,0,No,No,Low,Sino-Tibetan,Cyrillic,Korean
22149,"Hi olhide,ea ?gswlt re ",23,5,3.8,7,10,5,1,2,0,2,1,16,No,No,Low,Austroasiatic,Logographic,German
22150,"BONJOUR, COMMENT ÇA VA ?",24,5,4.0,7,11,5,2,2,0,2,1,17,No,Yes,High,Sino-Tibetan,Logographic,French
22151,"Olá, como você está?",20,4,4.25,5,10,4,2,2,0,2,1,14,Yes,No,Low,Sino-Tibetan,Logographic,Portuguese
22152,مرحبا كيف حالك؟,15,3,4.33,0,12,3,0,1,0,0,0,0,No,No,High,Austroasiatic,Hangul,Arabic
22153,"xin chào, bạn khỏe không?",25,5,4.2,3,16,5,0,2,0,2,1,18,Yes,No,Medium,Afro-Asiatic,Cyrillic,Vietnamese
22154,"세요내떻?요, 안어지녕게하세 ",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,Medium,Sino-Tibetan,Devanagari,Korean
22155,"HEJ, HVORDAN HAR DU DET?",24,5,4.0,6,12,5,2,2,0,2,1,17,No,No,High,Indo-European,Latin,Danish
22156,"xin chào, bạn khỏe không?",25,5,4.2,3,16,5,2,2,0,2,1,18,Yes,No,Low,Altaic,Cyrillic,Vietnamese
22157,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,0,2,0,2,0,0,No,No,Medium,Austroasiatic,Hangul,Korean
22158,"Привет, как дела?",17,3,5.0,0,13,3,1,2,0,2,1,12,No,No,High,Afro-Asiatic,Cyrillic,Russian
22159,"CIAO, COME STAI?",16,3,4.67,7,5,3,0,2,0,2,1,11,No,No,High,Afro-Asiatic,Arabic,Italian
22160,"e ,êOsoá octm?lvcá o",20,4,4.25,5,10,4,2,2,0,2,1,14,Yes,No,Low,Altaic,Cyrillic,Portuguese
22161,"HOLA, ¿CÓMO ESTÁS?",18,3,5.33,4,9,3,0,3,0,2,1,12,Yes,No,Medium,Sino-Tibetan,Devanagari,Spanish
22162,"Hola, ¿cómo estás?",18,3,5.33,4,9,3,1,3,0,2,1,12,Yes,No,High,Sino-Tibetan,Cyrillic,Spanish
22163,"obn hnạ àỏnkhec ghXô?ki ,",25,5,4.2,3,16,5,0,2,0,2,1,18,Yes,No,Medium,Afro-Asiatic,Logographic,Vietnamese
22164,"rvud n?ojrhtdhHaa,de e  ",24,5,4.0,6,12,5,0,2,0,2,1,17,No,No,Low,Afro-Asiatic,Arabic,Danish
22165,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,1,8,0,2,0,0,No,No,Low,Indo-European,Cyrillic,Hindi
22166,"hallo, wie geht es dir?",23,5,3.8,7,10,5,1,2,0,2,1,16,No,No,Medium,Altaic,Arabic,German
22167,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,0,2,0,2,0,0,No,No,Medium,Sino-Tibetan,Arabic,Korean
22168,"Hello, how are you?",19,4,4.0,7,7,4,1,2,0,2,1,13,No,No,Low,Austroasiatic,Hangul,English
22169,"hallo, wie geht es dir?",23,5,3.8,7,10,5,1,2,0,2,1,16,No,No,Low,Indo-European,Devanagari,German
22170,"पकआ  स तन,मेह?ेैस्ैं",20,4,4.25,0,9,4,1,8,0,2,0,0,No,No,Low,Austroasiatic,Cyrillic,Hindi
22171,مرحبا كيف حالك؟,15,3,4.33,0,12,3,1,1,0,0,0,0,No,No,Low,Afro-Asiatic,Devanagari,Arabic
22172,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,2,8,0,2,0,0,No,No,High,Sino-Tibetan,Latin,Hindi
22173,مرحبا كيف حالك؟,15,3,4.33,0,12,3,1,1,0,0,0,0,No,No,High,Indo-European,Hangul,Arabic
22174,"Ciao, come stai?",16,3,4.67,7,5,3,1,2,0,2,1,11,No,No,Low,Afro-Asiatic,Hangul,Italian
22175,"ПРИВЕТ, КАК ДЕЛА?",17,3,5.0,0,13,3,0,2,0,2,1,12,No,No,Low,Sino-Tibetan,Logographic,Russian
22176,"hej, hvordan har du det?",24,5,4.0,6,12,5,0,2,0,2,1,17,No,No,Low,Indo-European,Hangul,Danish
22177,اك ايم ر؟فكحبحل,15,3,4.33,0,12,3,0,1,0,0,0,0,No,No,Low,Afro-Asiatic,Latin,Arabic
22178,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,0,2,0,2,0,0,No,No,Medium,Austroasiatic,Arabic,Korean
22179,"ciao, come stai?",16,3,4.67,7,5,3,0,2,0,2,1,11,No,No,Medium,Afro-Asiatic,Latin,Italian
22180,"Olá, como você está?",20,4,4.25,5,10,4,0,2,0,2,1,14,Yes,No,High,Altaic,Latin,Portuguese
22181,"े आंहतैक?ै ,् पनससेम",20,4,4.25,0,9,4,0,8,0,2,0,0,No,No,High,Indo-European,Cyrillic,Hindi
22182,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,Medium,Sino-Tibetan,Arabic,Korean
22183,"आेपे? त ,न्सकहसमैंै ",20,4,4.25,0,9,4,0,8,0,2,0,0,No,No,Low,Sino-Tibetan,Devanagari,Hindi
22184,مرحبا كيف حالك؟,15,3,4.33,0,12,3,1,1,0,0,0,0,No,No,Low,Indo-European,Devanagari,Arabic
22185,"hej, hvordan har du det?",24,5,4.0,6,12,5,2,2,0,2,1,17,No,No,Medium,Indo-European,Devanagari,Danish
22186,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,2,8,0,2,0,0,No,No,High,Altaic,Arabic,Hindi
22187,สวัสดีคุณเป็นอย่างไรบ้าง,24,1,24.0,0,18,1,0,6,0,0,0,0,No,No,Medium,Austroasiatic,Hangul,Thai
22188,"Привет, как дела?",17,3,5.0,0,13,3,1,2,0,2,1,12,No,No,Low,Altaic,Cyrillic,Russian
22189,"CIAO, COME STAI?",16,3,4.67,7,5,3,0,2,0,2,1,11,No,No,High,Indo-European,Hangul,Italian
22190,"hallo, wie geht es dir?",23,5,3.8,7,10,5,0,2,0,2,1,16,No,No,Low,Indo-European,Latin,German
22191,你好你吗？好，,7,1,7.0,0,5,1,0,2,0,0,0,0,No,No,Low,Sino-Tibetan,Logographic,Chinese
22192,"HOLA, ¿CÓMO ESTÁS?",18,3,5.33,4,9,3,0,3,0,2,1,12,Yes,No,Medium,Altaic,Hangul,Spanish
22193,"Olá, como você está?",20,4,4.25,5,10,4,0,2,0,2,1,14,Yes,No,Medium,Austroasiatic,Cyrillic,Portuguese
22194,こお気は、すちでん元？にか,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,High,Austroasiatic,Logographic,Japanese
22195,"Hello, how are you?",19,4,4.0,7,7,4,2,2,0,2,1,13,No,No,Medium,Austroasiatic,Arabic,English
22196,"привет, как дела?",17,3,5.0,0,13,3,1,2,0,2,1,12,No,No,High,Austroasiatic,Logographic,Russian
22197,"xin chào, bạn khỏe không?",25,5,4.2,3,16,5,0,2,0,2,1,18,Yes,No,Medium,Austroasiatic,Logographic,Vietnamese
22198,"Привет, как дела?",17,3,5.0,0,13,3,1,2,0,2,1,12,No,No,High,Afro-Asiatic,Cyrillic,Russian
22199,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,Medium,Altaic,Arabic,Japanese
22200,"HELLO, HOW ARE YOU?",19,4,4.0,7,7,4,2,2,0,2,1,13,No,No,Medium,Afro-Asiatic,Hangul,English
22201,"hola, ¿cómo estás?",18,3,5.33,4,9,3,0,3,0,2,1,12,Yes,No,Low,Austroasiatic,Cyrillic,Spanish
22202,"hola, ¿cómo estás?",18,3,5.33,4,9,3,1,3,0,2,1,12,Yes,No,Medium,Afro-Asiatic,Cyrillic,Spanish
22203,"вк к?ртаеиле ,Пад",17,3,5.0,0,13,3,0,2,0,2,1,12,No,No,Low,Indo-European,Hangul,Russian
22204,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,Medium,Afro-Asiatic,Arabic,Korean
22205,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,High,Indo-European,Devanagari,Japanese
22206,你好，你好吗？,7,1,7.0,0,5,1,0,2,0,0,0,0,No,No,High,Afro-Asiatic,Hangul,Chinese
22207,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,Low,Sino-Tibetan,Cyrillic,Korean
22208,"Hola, ¿cómo estás?",18,3,5.33,4,9,3,1,3,0,2,1,12,Yes,No,High,Afro-Asiatic,Arabic,Spanish
22209,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,High,Altaic,Logographic,Japanese
22210,"XIN CHÀO, BẠN KHỎE KHÔNG?",25,5,4.2,3,16,5,1,2,0,2,1,18,Yes,No,Low,Afro-Asiatic,Logographic,Vietnamese
22211,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,1,8,0,2,0,0,No,No,Low,Austroasiatic,Latin,Hindi
22212,"Bonjour, comment ça va ?",24,5,4.0,7,11,5,2,2,0,2,1,17,No,Yes,High,Sino-Tibetan,Latin,French
22213,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,Medium,Sino-Tibetan,Logographic,Japanese
22214,"bonjour, comment ça va ?",24,5,4.0,7,11,5,0,2,0,2,1,17,No,Yes,Medium,Austroasiatic,Devanagari,French
22215,"t j v,?nmo eB çaacmunroo",24,5,4.0,7,11,5,0,2,0,2,1,17,No,Yes,Low,Indo-European,Logographic,French
22216,"CIAO, COME STAI?",16,3,4.67,7,5,3,1,2,0,2,1,11,No,No,Medium,Afro-Asiatic,Devanagari,Italian
22217,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,Low,Afro-Asiatic,Cyrillic,Japanese
22218,"어하세요게?요 떻세녕 ,내지안",16,3,4.67,0,12,3,0,2,0,2,0,0,No,No,Medium,Sino-Tibetan,Arabic,Korean
22219,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,2,8,0,2,0,0,No,No,Medium,Austroasiatic,Devanagari,Hindi
22220,"Hej, hvordan har du det?",24,5,4.0,6,12,5,0,2,0,2,1,17,No,No,Low,Sino-Tibetan,Devanagari,Danish
22221,เดสนควสีงณ็ปับรย่าุอา้ไง,24,1,24.0,0,18,1,0,6,0,0,0,0,No,No,Low,Sino-Tibetan,Devanagari,Thai
22222,"HELLO, HOW ARE YOU?",19,4,4.0,7,7,4,2,2,0,2,1,13,No,No,Low,Indo-European,Devanagari,English
22223,"hola, ¿cómo estás?",18,3,5.33,4,9,3,1,3,0,2,1,12,Yes,No,Medium,Sino-Tibetan,Arabic,Spanish
22224,"Hej, hvordan har du det?",24,5,4.0,6,12,5,0,2,0,2,1,17,No,No,High,Indo-European,Latin,Danish
22225,"hola, ¿cómo estás?",18,3,5.33,4,9,3,1,3,0,2,1,12,Yes,No,Low,Afro-Asiatic,Hangul,Spanish
22226,"BONJOUR, COMMENT ÇA VA ?",24,5,4.0,7,11,5,0,2,0,2,1,17,No,Yes,Low,Altaic,Hangul,French
22227,"hallo, wie geht es dir?",23,5,3.8,7,10,5,2,2,0,2,1,16,No,No,Low,Indo-European,Logographic,German
22228,"wrHh uy o?l ool,eea",19,4,4.0,7,7,4,1,2,0,2,1,13,No,No,Low,Sino-Tibetan,Arabic,English
22229,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,Medium,Indo-European,Logographic,Korean
22230,"xin chào, bạn khỏe không?",25,5,4.2,3,16,5,1,2,0,2,1,18,Yes,No,Medium,Austroasiatic,Devanagari,Vietnamese
22231,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,2,8,0,2,0,0,No,No,Medium,Altaic,Latin,Hindi
22232,",요하?안게내세어지떻녕세요  ",16,3,4.67,0,12,3,0,2,0,2,0,0,No,No,Medium,Indo-European,Devanagari,Korean
22233,"Olá, como você está?",20,4,4.25,5,10,4,0,2,0,2,1,14,Yes,No,Low,Austroasiatic,Arabic,Portuguese
22234,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,Medium,Afro-Asiatic,Arabic,Japanese
22235,مرحبا كيف حالك؟,15,3,4.33,0,12,3,0,1,0,0,0,0,No,No,High,Indo-European,Latin,Arabic
22236,"OLÁ, COMO VOCÊ ESTÁ?",20,4,4.25,5,10,4,1,2,0,2,1,14,Yes,No,Medium,Afro-Asiatic,Latin,Portuguese
22237," jomçamo?a ctv en nu,orB",24,5,4.0,7,11,5,0,2,0,2,1,17,No,Yes,Medium,Altaic,Arabic,French
22238,"xin chào, bạn khỏe không?",25,5,4.2,3,16,5,2,2,0,2,1,18,Yes,No,High,Sino-Tibetan,Arabic,Vietnamese
22239,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,0,2,0,2,0,0,No,No,Medium,Sino-Tibetan,Devanagari,Korean
22240,"Hello, how are you?",19,4,4.0,7,7,4,2,2,0,2,1,13,No,No,High,Afro-Asiatic,Arabic,English
22241,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,2,8,0,2,0,0,No,No,Low,Indo-European,Hangul,Hindi
22242,สวัสดีคุณเป็นอย่างไรบ้าง,24,1,24.0,0,18,1,0,6,0,0,0,0,No,No,High,Sino-Tibetan,Logographic,Thai
22243,"xin chào, bạn khỏe không?",25,5,4.2,3,16,5,1,2,0,2,1,18,Yes,No,Low,Indo-European,Hangul,Vietnamese
22244,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,Medium,Afro-Asiatic,Logographic,Japanese
22245,"Hallo, wie geht es dir?",23,5,3.8,7,10,5,0,2,0,2,1,16,No,No,High,Indo-European,Latin,German
22246,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,High,Afro-Asiatic,Cyrillic,Japanese
22247,"вер?елд иПааккт, ",17,3,5.0,0,13,3,1,2,0,2,1,12,No,No,Low,Afro-Asiatic,Arabic,Russian
22248,"awHel ,sirdot?h lee i g",23,5,3.8,7,10,5,0,2,0,2,1,16,No,No,Low,Afro-Asiatic,Hangul,German
22249,"u, l oolyweeohaHr? ",19,4,4.0,7,7,4,2,2,0,2,1,13,No,No,High,Afro-Asiatic,Hangul,English
22250,สวัสดีคุณเป็นอย่างไรบ้าง,24,1,24.0,0,18,1,0,6,0,0,0,0,No,No,Medium,Indo-European,Cyrillic,Thai
22251,"Hallo, wie geht es dir?",23,5,3.8,7,10,5,1,2,0,2,1,16,No,No,Medium,Altaic,Logographic,German
22252,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,2,8,0,2,0,0,No,No,High,Austroasiatic,Cyrillic,Hindi
22253,"olá, como você está?",20,4,4.25,5,10,4,2,2,0,2,1,14,Yes,No,Medium,Austroasiatic,Logographic,Portuguese
22254,"a onçum?oe t vonmjBr a,c",24,5,4.0,7,11,5,2,2,0,2,1,17,No,Yes,Medium,Austroasiatic,Logographic,French
22255,"पस,आेनं ते?स  ्ैकमैह",20,4,4.25,0,9,4,2,8,0,2,0,0,No,No,High,Sino-Tibetan,Latin,Hindi
22256,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,0,8,0,2,0,0,No,No,High,Altaic,Devanagari,Hindi
22257,你好，你好吗？,7,1,7.0,0,5,1,0,2,0,0,0,0,No,No,High,Indo-European,Logographic,Chinese
22258,"olá, como você está?",20,4,4.25,5,10,4,1,2,0,2,1,14,Yes,No,Low,Indo-European,Latin,Portuguese
22259,"bonjour, comment ça va ?",24,5,4.0,7,11,5,0,2,0,2,1,17,No,Yes,High,Austroasiatic,Latin,French
22260,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,Low,Indo-European,Logographic,Korean
22261,"कपम  न,ह्ैैे ससंेतआ?",20,4,4.25,0,9,4,0,8,0,2,0,0,No,No,Low,Indo-European,Arabic,Hindi
22262,مرحبا كيف حالك؟,15,3,4.33,0,12,3,0,1,0,0,0,0,No,No,High,Altaic,Logographic,Arabic
22263,"Hthear  ?nr,uajedhdo v d",24,5,4.0,6,12,5,1,2,0,2,1,17,No,No,High,Indo-European,Logographic,Danish
22264,"áêá Ooteocs lvc?mo ,",20,4,4.25,5,10,4,0,2,0,2,1,14,Yes,No,Low,Indo-European,Cyrillic,Portuguese
22265,สวัสดีคุณเป็นอย่างไรบ้าง,24,1,24.0,0,18,1,0,6,0,0,0,0,No,No,High,Altaic,Cyrillic,Thai
22266,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,Low,Sino-Tibetan,Arabic,Japanese
22267,"? ,тлккае еПивард",17,3,5.0,0,13,3,1,2,0,2,1,12,No,No,High,Sino-Tibetan,Hangul,Russian
22268,"CIAO, COME STAI?",16,3,4.67,7,5,3,0,2,0,2,1,11,No,No,Medium,Austroasiatic,Logographic,Italian
22269,好好你，？你吗,7,1,7.0,0,5,1,0,2,0,0,0,0,No,No,Medium,Indo-European,Devanagari,Chinese
22270,"CIAO, COME STAI?",16,3,4.67,7,5,3,0,2,0,2,1,11,No,No,Medium,Sino-Tibetan,Latin,Italian
22271,"HELLO, HOW ARE YOU?",19,4,4.0,7,7,4,1,2,0,2,1,13,No,No,High,Indo-European,Arabic,English
22272,"hello, how are you?",19,4,4.0,7,7,4,2,2,0,2,1,13,No,No,Medium,Sino-Tibetan,Cyrillic,English
22273,"OLÁ, COMO VOCÊ ESTÁ?",20,4,4.25,5,10,4,1,2,0,2,1,14,Yes,No,Low,Indo-European,Devanagari,Portuguese
22274,"olá, como você está?",20,4,4.25,5,10,4,0,2,0,2,1,14,Yes,No,Medium,Altaic,Logographic,Portuguese
22275,"smóatl?Hoá¿e s ,oc",18,3,5.33,4,9,3,1,3,0,2,1,12,Yes,No,High,Sino-Tibetan,Devanagari,Spanish
22276,"OLÁ, COMO VOCÊ ESTÁ?",20,4,4.25,5,10,4,0,2,0,2,1,14,Yes,No,Low,Indo-European,Cyrillic,Portuguese
22277,"mu? mjoa eoBnacr nvot,ç ",24,5,4.0,7,11,5,2,2,0,2,1,17,No,Yes,Medium,Altaic,Devanagari,French
22278,你好，你好吗？,7,1,7.0,0,5,1,0,2,0,0,0,0,No,No,High,Indo-European,Devanagari,Chinese
22279,บเสวป็ุณีัยาอนคา่ง้ไงรดส,24,1,24.0,0,18,1,0,6,0,0,0,0,No,No,High,Altaic,Arabic,Thai
22280,"HOLA, ¿CÓMO ESTÁS?",18,3,5.33,4,9,3,0,3,0,2,1,12,Yes,No,Low,Austroasiatic,Devanagari,Spanish
22281,لريكافححكا مب؟ ,15,3,4.33,0,12,3,0,1,0,0,0,0,No,No,Low,Altaic,Arabic,Arabic
22282,"आ? ेक सपैै,म्ेतंसन ह",20,4,4.25,0,9,4,0,8,0,2,0,0,No,No,Medium,Sino-Tibetan,Arabic,Hindi
22283,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,High,Sino-Tibetan,Latin,Korean
22284,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,1,8,0,2,0,0,No,No,High,Afro-Asiatic,Hangul,Hindi
22285,"OLÁ, COMO VOCÊ ESTÁ?",20,4,4.25,5,10,4,0,2,0,2,1,14,Yes,No,Low,Sino-Tibetan,Latin,Portuguese
22286,"Привет, как дела?",17,3,5.0,0,13,3,0,2,0,2,1,12,No,No,Low,Sino-Tibetan,Latin,Russian
22287,"hallo, wie geht es dir?",23,5,3.8,7,10,5,1,2,0,2,1,16,No,No,High,Altaic,Hangul,German
22288,"Hej, hvordan har du det?",24,5,4.0,6,12,5,2,2,0,2,1,17,No,No,Medium,Afro-Asiatic,Hangul,Danish
22289,"Привет, как дела?",17,3,5.0,0,13,3,0,2,0,2,1,12,No,No,Medium,Sino-Tibetan,Logographic,Russian
