ID,Text Sample,Length,Word Count,Average Word Length,Vowel Count,Consonant Count,Unique Words,Stop Words Count,Special Characters,Digit Count,Punctuation Count,Uppercase Count,Lowercase Count,Has Accents,Has Diacritics,Character Diversity,Language Family,Script Type,Language
2669,"Xin chào, bạn khỏe không?",25,5,4.2,3,16,5,2,2,0,2,1,18,Yes,No,Medium,Indo-European,Latin,Vietnamese
2670,"Ciao, come stai?",16,3,4.67,7,5,3,1,2,0,2,1,11,No,No,High,Altaic,Hangul,Italian
2671,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,Medium,Afro-Asiatic,Devanagari,Korean
2672,"Hello, how are you?",19,4,4.0,7,7,4,2,2,0,2,1,13,No,No,Medium,Indo-European,Logographic,English
2673,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,Medium,Austroasiatic,Cyrillic,Korean
2674,"Hallo, wie geht es dir?",23,5,3.8,7,10,5,0,2,0,2,1,16,No,No,High,Afro-Asiatic,Hangul,German
2675,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,Low,Afro-Asiatic,Cyrillic,Korean
2676,"Olá, como você está?",20,4,4.25,5,10,4,2,2,0,2,1,14,Yes,No,High,Afro-Asiatic,Hangul,Portuguese
2677,你好，你好吗？,7,1,7.0,0,5,1,0,2,0,0,0,0,No,No,High,Altaic,Hangul,Chinese
2678,"Olá, como você está?",20,4,4.25,5,10,4,1,2,0,2,1,14,Yes,No,Medium,Afro-Asiatic,Arabic,Portuguese
2679,"Bonjour, comment ça va ?",24,5,4.0,7,11,5,0,2,0,2,1,17,No,Yes,High,Sino-Tibetan,Logographic,French
2680,สวัสดีคุณเป็นอย่างไรบ้าง,24,1,24.0,0,18,1,0,6,0,0,0,0,No,No,Low,Austroasiatic,Logographic,Thai
2681,مرحبا كيف حالك؟,15,3,4.33,0,12,3,1,1,0,0,0,0,No,No,High,Austroasiatic,Devanagari,Arabic
2682,"Olá, como você está?",20,4,4.25,5,10,4,2,2,0,2,1,14,Yes,No,Low,Indo-European,Cyrillic,Portuguese
2683,"Hej, hvordan har du det?",24,5,4.0,6,12,5,0,2,0,2,1,17,No,No,Low,Sino-Tibetan,Arabic,Danish
2684,"Hola, ¿cómo estás?",18,3,5.33,4,9,3,0,3,0,2,1,12,Yes,No,Medium,Afro-Asiatic,Logographic,Spanish
2685,"Bonjour, comment ça va ?",24,5,4.0,7,11,5,0,2,0,2,1,17,No,Yes,High,Altaic,Devanagari,French
2686,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,0,2,0,2,0,0,No,No,Low,Sino-Tibetan,Devanagari,Korean
2687,"Hola, ¿cómo estás?",18,3,5.33,4,9,3,1,3,0,2,1,12,Yes,No,Low,Sino-Tibetan,Arabic,Spanish
2688,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,Medium,Sino-Tibetan,Cyrillic,Japanese
2689,"Olá, como você está?",20,4,4.25,5,10,4,1,2,0,2,1,14,Yes,No,Medium,Sino-Tibetan,Logographic,Portuguese
2690,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,Low,Indo-European,Latin,Japanese
2691,مرحبا كيف حالك؟,15,3,4.33,0,12,3,1,1,0,0,0,0,No,No,Medium,Indo-European,Arabic,Arabic
2692,"Hello, how are you?",19,4,4.0,7,7,4,0,2,0,2,1,13,No,No,Low,Altaic,Devanagari,English
2693,"Hej, hvordan har du det?",24,5,4.0,6,12,5,2,2,0,2,1,17,No,No,Medium,Austroasiatic,Cyrillic,Danish
2694,"Hej, hvordan har du det?",24,5,4.0,6,12,5,0,2,0,2,1,17,No,No,Low,Altaic,Latin,Danish
2695,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,0,2,0,2,0,0,No,No,High,Altaic,Logographic,Korean
2696,สวัสดีคุณเป็นอย่างไรบ้าง,24,1,24.0,0,18,1,0,6,0,0,0,0,No,No,High,Afro-Asiatic,Latin,Thai
2697,"Ciao, come stai?",16,3,4.67,7,5,3,0,2,0,2,1,11,No,No,High,Austroasiatic,Cyrillic,Italian
2698,"Привет, как дела?",17,3,5.0,0,13,3,1,2,0,2,1,12,No,No,Medium,Altaic,Logographic,Russian
2699,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,0,8,0,2,0,0,No,No,Low,Austroasiatic,Arabic,Hindi
2700,สวัสดีคุณเป็นอย่างไรบ้าง,24,1,24.0,0,18,1,0,6,0,0,0,0,No,No,Low,Altaic,Arabic,Thai
2701,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,Medium,Austroasiatic,Hangul,Korean
2702,"Olá, como você está?",20,4,4.25,5,10,4,1,2,0,2,1,14,Yes,No,Medium,Altaic,Cyrillic,Portuguese
2703,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,0,2,0,2,0,0,No,No,Low,Sino-Tibetan,Cyrillic,Korean
2704,"Ciao, come stai?",16,3,4.67,7,5,3,1,2,0,2,1,11,No,No,High,Austroasiatic,Latin,Italian
2705,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,0,8,0,2,0,0,No,No,Low,Austroasiatic,Devanagari,Hindi
2706,مرحبا كيف حالك؟,15,3,4.33,0,12,3,1,1,0,0,0,0,No,No,Low,Sino-Tibetan,Devanagari,Arabic
2707,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,Low,Sino-Tibetan,Cyrillic,Japanese
2708,你好，你好吗？,7,1,7.0,0,5,1,0,2,0,0,0,0,No,No,High,Afro-Asiatic,Hangul,Chinese
2709,"Hej, hvordan har du det?",24,5,4.0,6,12,5,2,2,0,2,1,17,No,No,High,Indo-European,Hangul,Danish
2710,สวัสดีคุณเป็นอย่างไรบ้าง,24,1,24.0,0,18,1,0,6,0,0,0,0,No,No,Medium,Austroasiatic,Hangul,Thai
2711,"Hej, hvordan har du det?",24,5,4.0,6,12,5,1,2,0,2,1,17,No,No,High,Sino-Tibetan,Cyrillic,Danish
2712,مرحبا كيف حالك؟,15,3,4.33,0,12,3,0,1,0,0,0,0,No,No,High,Altaic,Cyrillic,Arabic
2713,"Olá, como você está?",20,4,4.25,5,10,4,0,2,0,2,1,14,Yes,No,Low,Altaic,Devanagari,Portuguese
2714,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,0,2,0,2,0,0,No,No,Low,Sino-Tibetan,Logographic,Korean
2715,"Hello, how are you?",19,4,4.0,7,7,4,2,2,0,2,1,13,No,No,Low,Sino-Tibetan,Hangul,English
2716,مرحبا كيف حالك؟,15,3,4.33,0,12,3,0,1,0,0,0,0,No,No,Low,Austroasiatic,Cyrillic,Arabic
2717,"Xin chào, bạn khỏe không?",25,5,4.2,3,16,5,0,2,0,2,1,18,Yes,No,Low,Altaic,Hangul,Vietnamese
2718,你好，你好吗？,7,1,7.0,0,5,1,0,2,0,0,0,0,No,No,Low,Indo-European,Cyrillic,Chinese
2719,"Hallo, wie geht es dir?",23,5,3.8,7,10,5,2,2,0,2,1,16,No,No,Low,Austroasiatic,Cyrillic,German
2720,"Olá, como você está?",20,4,4.25,5,10,4,1,2,0,2,1,14,Yes,No,High,Austroasiatic,Latin,Portuguese
2721,"Hej, hvordan har du det?",24,5,4.0,6,12,5,1,2,0,2,1,17,No,No,Medium,Austroasiatic,Arabic,Danish
2722,"Xin chào, bạn khỏe không?",25,5,4.2,3,16,5,2,2,0,2,1,18,Yes,No,Medium,Indo-European,Logographic,Vietnamese
2723,مرحبا كيف حالك؟,15,3,4.33,0,12,3,0,1,0,0,0,0,No,No,High,Indo-European,Arabic,Arabic
2724,"Hola, ¿cómo estás?",18,3,5.33,4,9,3,0,3,0,2,1,12,Yes,No,High,Sino-Tibetan,Hangul,Spanish
2725,مرحبا كيف حالك؟,15,3,4.33,0,12,3,0,1,0,0,0,0,No,No,Low,Indo-European,Cyrillic,Arabic
2726,สวัสดีคุณเป็นอย่างไรบ้าง,24,1,24.0,0,18,1,0,6,0,0,0,0,No,No,High,Altaic,Latin,Thai
2727,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,0,8,0,2,0,0,No,No,High,Austroasiatic,Latin,Hindi
2728,"Hello, how are you?",19,4,4.0,7,7,4,2,2,0,2,1,13,No,No,High,Altaic,Logographic,English
2729,مرحبا كيف حالك؟,15,3,4.33,0,12,3,1,1,0,0,0,0,No,No,Medium,Austroasiatic,Devanagari,Arabic
2730,"Olá, como você está?",20,4,4.25,5,10,4,0,2,0,2,1,14,Yes,No,Medium,Austroasiatic,Latin,Portuguese
2731,"Hallo, wie geht es dir?",23,5,3.8,7,10,5,1,2,0,2,1,16,No,No,Medium,Sino-Tibetan,Logographic,German
2732,"Olá, como você está?",20,4,4.25,5,10,4,1,2,0,2,1,14,Yes,No,Low,Austroasiatic,Arabic,Portuguese
2733,"Ciao, come stai?",16,3,4.67,7,5,3,0,2,0,2,1,11,No,No,Medium,Indo-European,Logographic,Italian
2734,"Hej, hvordan har du det?",24,5,4.0,6,12,5,0,2,0,2,1,17,No,No,High,Indo-European,Arabic,Danish
2735,"Hola, ¿cómo estás?",18,3,5.33,4,9,3,0,3,0,2,1,12,Yes,No,Medium,Indo-European,Arabic,Spanish
2736,مرحبا كيف حالك؟,15,3,4.33,0,12,3,0,1,0,0,0,0,No,No,Low,Afro-Asiatic,Logographic,Arabic
2737,"Bonjour, comment ça va ?",24,5,4.0,7,11,5,0,2,0,2,1,17,No,Yes,High,Sino-Tibetan,Cyrillic,French
2738,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,0,8,0,2,0,0,No,No,Low,Indo-European,Cyrillic,Hindi
2739,"Hola, ¿cómo estás?",18,3,5.33,4,9,3,0,3,0,2,1,12,Yes,No,High,Indo-European,Cyrillic,Spanish
2740,"Hola, ¿cómo estás?",18,3,5.33,4,9,3,1,3,0,2,1,12,Yes,No,Low,Austroasiatic,Devanagari,Spanish
2741,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,High,Austroasiatic,Arabic,Japanese
2742,"Hello, how are you?",19,4,4.0,7,7,4,1,2,0,2,1,13,No,No,High,Sino-Tibetan,Logographic,English
2743,مرحبا كيف حالك؟,15,3,4.33,0,12,3,1,1,0,0,0,0,No,No,High,Afro-Asiatic,Devanagari,Arabic
2744,你好，你好吗？,7,1,7.0,0,5,1,0,2,0,0,0,0,No,No,Low,Altaic,Devanagari,Chinese
2745,你好，你好吗？,7,1,7.0,0,5,1,0,2,0,0,0,0,No,No,Low,Austroasiatic,Devanagari,Chinese
2746,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,0,8,0,2,0,0,No,No,Medium,Afro-Asiatic,Latin,Hindi
2747,"Hallo, wie geht es dir?",23,5,3.8,7,10,5,2,2,0,2,1,16,No,No,High,Afro-Asiatic,Latin,German
2748,"Hej, hvordan har du det?",24,5,4.0,6,12,5,2,2,0,2,1,17,No,No,High,Austroasiatic,Logographic,Danish
2749,"Bonjour, comment ça va ?",24,5,4.0,7,11,5,1,2,0,2,1,17,No,Yes,Low,Indo-European,Hangul,French
2750,"Hello, how are you?",19,4,4.0,7,7,4,2,2,0,2,1,13,No,No,Medium,Altaic,Arabic,English
2751,"Olá, como você está?",20,4,4.25,5,10,4,0,2,0,2,1,14,Yes,No,Low,Sino-Tibetan,Latin,Portuguese
2752,"Hola, ¿cómo estás?",18,3,5.33,4,9,3,0,3,0,2,1,12,Yes,No,Medium,Altaic,Hangul,Spanish
2753,"Hallo, wie geht es dir?",23,5,3.8,7,10,5,2,2,0,2,1,16,No,No,High,Altaic,Logographic,German
2754,"Olá, como você está?",20,4,4.25,5,10,4,2,2,0,2,1,14,Yes,No,High,Indo-European,Latin,Portuguese
2755,"Hello, how are you?",19,4,4.0,7,7,4,0,2,0,2,1,13,No,No,Medium,Altaic,Hangul,English
2756,"Hello, how are you?",19,4,4.0,7,7,4,0,2,0,2,1,13,No,No,Medium,Altaic,Arabic,English
2757,"Bonjour, comment ça va ?",24,5,4.0,7,11,5,2,2,0,2,1,17,No,Yes,High,Altaic,Logographic,French
2758,"Olá, como você está?",20,4,4.25,5,10,4,0,2,0,2,1,14,Yes,No,High,Sino-Tibetan,Logographic,Portuguese
2759,"Привет, как дела?",17,3,5.0,0,13,3,1,2,0,2,1,12,No,No,High,Altaic,Logographic,Russian
2760,"Xin chào, bạn khỏe không?",25,5,4.2,3,16,5,0,2,0,2,1,18,Yes,No,Low,Sino-Tibetan,Devanagari,Vietnamese
2761,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,High,Sino-Tibetan,Latin,Korean
2762,"Bonjour, comment ça va ?",24,5,4.0,7,11,5,2,2,0,2,1,17,No,Yes,High,Indo-European,Logographic,French
2763,"Olá, como você está?",20,4,4.25,5,10,4,1,2,0,2,1,14,Yes,No,High,Indo-European,Cyrillic,Portuguese
2764,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,0,2,0,2,0,0,No,No,Low,Altaic,Latin,Korean
2765,"Xin chào, bạn khỏe không?",25,5,4.2,3,16,5,2,2,0,2,1,18,Yes,No,Medium,Sino-Tibetan,Devanagari,Vietnamese
2766,"Hello, how are you?",19,4,4.0,7,7,4,0,2,0,2,1,13,No,No,Low,Indo-European,Logographic,English
2767,"Xin chào, bạn khỏe không?",25,5,4.2,3,16,5,0,2,0,2,1,18,Yes,No,High,Austroasiatic,Devanagari,Vietnamese
2768,"Xin chào, bạn khỏe không?",25,5,4.2,3,16,5,0,2,0,2,1,18,Yes,No,High,Altaic,Hangul,Vietnamese
2769,مرحبا كيف حالك؟,15,3,4.33,0,12,3,0,1,0,0,0,0,No,No,Medium,Indo-European,Cyrillic,Arabic
2770,مرحبا كيف حالك؟,15,3,4.33,0,12,3,0,1,0,0,0,0,No,No,Medium,Altaic,Arabic,Arabic
2771,"Привет, как дела?",17,3,5.0,0,13,3,1,2,0,2,1,12,No,No,Low,Sino-Tibetan,Latin,Russian
2772,"Hola, ¿cómo estás?",18,3,5.33,4,9,3,1,3,0,2,1,12,Yes,No,Low,Afro-Asiatic,Cyrillic,Spanish
2773,"Hallo, wie geht es dir?",23,5,3.8,7,10,5,2,2,0,2,1,16,No,No,Medium,Altaic,Cyrillic,German
2774,"Xin chào, bạn khỏe không?",25,5,4.2,3,16,5,2,2,0,2,1,18,Yes,No,High,Afro-Asiatic,Latin,Vietnamese
2775,"Hola, ¿cómo estás?",18,3,5.33,4,9,3,1,3,0,2,1,12,Yes,No,High,Altaic,Latin,Spanish
2776,"Ciao, come stai?",16,3,4.67,7,5,3,0,2,0,2,1,11,No,No,High,Sino-Tibetan,Arabic,Italian
2777,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,Medium,Afro-Asiatic,Cyrillic,Japanese
2778,مرحبا كيف حالك؟,15,3,4.33,0,12,3,0,1,0,0,0,0,No,No,Low,Afro-Asiatic,Arabic,Arabic
2779,"Bonjour, comment ça va ?",24,5,4.0,7,11,5,0,2,0,2,1,17,No,Yes,Medium,Sino-Tibetan,Devanagari,French
2780,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,0,2,0,2,0,0,No,No,Medium,Altaic,Logographic,Korean
2781,"Bonjour, comment ça va ?",24,5,4.0,7,11,5,0,2,0,2,1,17,No,Yes,Low,Altaic,Arabic,French
2782,"Olá, como você está?",20,4,4.25,5,10,4,2,2,0,2,1,14,Yes,No,Medium,Altaic,Hangul,Portuguese
2783,"Ciao, come stai?",16,3,4.67,7,5,3,0,2,0,2,1,11,No,No,High,Altaic,Cyrillic,Italian
2784,مرحبا كيف حالك؟,15,3,4.33,0,12,3,1,1,0,0,0,0,No,No,High,Altaic,Latin,Arabic
2785,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,1,8,0,2,0,0,No,No,Low,Indo-European,Arabic,Hindi
2786,你好，你好吗？,7,1,7.0,0,5,1,0,2,0,0,0,0,No,No,High,Indo-European,Devanagari,Chinese
2787,مرحبا كيف حالك؟,15,3,4.33,0,12,3,1,1,0,0,0,0,No,No,High,Sino-Tibetan,Logographic,Arabic
2788,"Hallo, wie geht es dir?",23,5,3.8,7,10,5,2,2,0,2,1,16,No,No,High,Sino-Tibetan,Arabic,German
2789,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,Medium,Sino-Tibetan,Hangul,Korean
2790,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,Medium,Altaic,Hangul,Korean
2791,你好，你好吗？,7,1,7.0,0,5,1,0,2,0,0,0,0,No,No,Low,Afro-Asiatic,Arabic,Chinese
2792,"Olá, como você está?",20,4,4.25,5,10,4,1,2,0,2,1,14,Yes,No,High,Indo-European,Hangul,Portuguese
2793,你好，你好吗？,7,1,7.0,0,5,1,0,2,0,0,0,0,No,No,Low,Indo-European,Arabic,Chinese
2794,"Hej, hvordan har du det?",24,5,4.0,6,12,5,0,2,0,2,1,17,No,No,Medium,Altaic,Cyrillic,Danish
2795,مرحبا كيف حالك؟,15,3,4.33,0,12,3,0,1,0,0,0,0,No,No,Medium,Afro-Asiatic,Hangul,Arabic
2796,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,Medium,Austroasiatic,Devanagari,Korean
2797,你好，你好吗？,7,1,7.0,0,5,1,0,2,0,0,0,0,No,No,High,Austroasiatic,Logographic,Chinese
2798,"Olá, como você está?",20,4,4.25,5,10,4,0,2,0,2,1,14,Yes,No,Low,Sino-Tibetan,Arabic,Portuguese
2799,"Hallo, wie geht es dir?",23,5,3.8,7,10,5,1,2,0,2,1,16,No,No,High,Austroasiatic,Devanagari,German
2800,مرحبا كيف حالك؟,15,3,4.33,0,12,3,1,1,0,0,0,0,No,No,Low,Afro-Asiatic,Hangul,Arabic
2801,สวัสดีคุณเป็นอย่างไรบ้าง,24,1,24.0,0,18,1,0,6,0,0,0,0,No,No,Low,Indo-European,Arabic,Thai
2802,"Привет, как дела?",17,3,5.0,0,13,3,1,2,0,2,1,12,No,No,Medium,Indo-European,Latin,Russian
2803,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,Medium,Altaic,Devanagari,Japanese
2804,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,2,8,0,2,0,0,No,No,Low,Indo-European,Hangul,Hindi
2805,你好，你好吗？,7,1,7.0,0,5,1,0,2,0,0,0,0,No,No,High,Sino-Tibetan,Arabic,Chinese
2806,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,High,Sino-Tibetan,Latin,Korean
2807,"Xin chào, bạn khỏe không?",25,5,4.2,3,16,5,1,2,0,2,1,18,Yes,No,Medium,Indo-European,Latin,Vietnamese
2808,"Olá, como você está?",20,4,4.25,5,10,4,2,2,0,2,1,14,Yes,No,High,Afro-Asiatic,Cyrillic,Portuguese
2809,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,Medium,Afro-Asiatic,Cyrillic,Japanese
2810,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,2,8,0,2,0,0,No,No,Low,Austroasiatic,Latin,Hindi
2811,สวัสดีคุณเป็นอย่างไรบ้าง,24,1,24.0,0,18,1,0,6,0,0,0,0,No,No,Medium,Indo-European,Latin,Thai
2812,"Xin chào, bạn khỏe không?",25,5,4.2,3,16,5,2,2,0,2,1,18,Yes,No,High,Austroasiatic,Logographic,Vietnamese
2813,"Hello, how are you?",19,4,4.0,7,7,4,2,2,0,2,1,13,No,No,Low,Altaic,Latin,English
2814,你好，你好吗？,7,1,7.0,0,5,1,0,2,0,0,0,0,No,No,Low,Sino-Tibetan,Logographic,Chinese
2815,สวัสดีคุณเป็นอย่างไรบ้าง,24,1,24.0,0,18,1,0,6,0,0,0,0,No,No,Low,Sino-Tibetan,Arabic,Thai
2816,สวัสดีคุณเป็นอย่างไรบ้าง,24,1,24.0,0,18,1,0,6,0,0,0,0,No,No,Low,Afro-Asiatic,Devanagari,Thai
2817,"Bonjour, comment ça va ?",24,5,4.0,7,11,5,2,2,0,2,1,17,No,Yes,Low,Sino-Tibetan,Cyrillic,French
2818,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,Medium,Sino-Tibetan,Arabic,Korean
2819,"Hola, ¿cómo estás?",18,3,5.33,4,9,3,0,3,0,2,1,12,Yes,No,Low,Austroasiatic,Cyrillic,Spanish
2820,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,High,Indo-European,Cyrillic,Korean
2821,你好，你好吗？,7,1,7.0,0,5,1,0,2,0,0,0,0,No,No,High,Sino-Tibetan,Cyrillic,Chinese
2822,"Bonjour, comment ça va ?",24,5,4.0,7,11,5,2,2,0,2,1,17,No,Yes,Low,Sino-Tibetan,Logographic,French
2823,"Hello, how are you?",19,4,4.0,7,7,4,0,2,0,2,1,13,No,No,Low,Altaic,Hangul,English
2824,こんにちは、お元気ですか？,13,1,13.0,0,11,1,0,2,0,0,0,0,No,No,Medium,Austroasiatic,Latin,Japanese
2825,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,2,8,0,2,0,0,No,No,Medium,Sino-Tibetan,Cyrillic,Hindi
2826,"Hallo, wie geht es dir?",23,5,3.8,7,10,5,0,2,0,2,1,16,No,No,Medium,Indo-European,Arabic,German
2827,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,0,8,0,2,0,0,No,No,High,Afro-Asiatic,Hangul,Hindi
2828,"Hej, hvordan har du det?",24,5,4.0,6,12,5,0,2,0,2,1,17,No,No,Medium,Altaic,Arabic,Danish
2829,"Bonjour, comment ça va ?",24,5,4.0,7,11,5,2,2,0,2,1,17,No,Yes,Medium,Indo-European,Cyrillic,French
2830,"Привет, как дела?",17,3,5.0,0,13,3,1,2,0,2,1,12,No,No,Medium,Austroasiatic,Cyrillic,Russian
2831,"Hello, how are you?",19,4,4.0,7,7,4,2,2,0,2,1,13,No,No,Low,Austroasiatic,Hangul,English
2832,"Xin chào, bạn khỏe không?",25,5,4.2,3,16,5,2,2,0,2,1,18,Yes,No,Low,Indo-European,Latin,Vietnamese
2833,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,Low,Sino-Tibetan,Devanagari,Korean
2834,"Hello, how are you?",19,4,4.0,7,7,4,0,2,0,2,1,13,No,No,High,Sino-Tibetan,Hangul,English
2835,"Ciao, come stai?",16,3,4.67,7,5,3,0,2,0,2,1,11,No,No,Low,Afro-Asiatic,Arabic,Italian
2836,"Hello, how are you?",19,4,4.0,7,7,4,1,2,0,2,1,13,No,No,High,Sino-Tibetan,Arabic,English
2837,"Hola, ¿cómo estás?",18,3,5.33,4,9,3,0,3,0,2,1,12,Yes,No,Low,Sino-Tibetan,Devanagari,Spanish
2838,"Ciao, come stai?",16,3,4.67,7,5,3,1,2,0,2,1,11,No,No,Medium,Austroasiatic,Devanagari,Italian
2839,"Xin chào, bạn khỏe không?",25,5,4.2,3,16,5,0,2,0,2,1,18,Yes,No,Low,Austroasiatic,Latin,Vietnamese
2840,مرحبا كيف حالك؟,15,3,4.33,0,12,3,1,1,0,0,0,0,No,No,Medium,Sino-Tibetan,Hangul,Arabic
2841,"Bonjour, comment ça va ?",24,5,4.0,7,11,5,1,2,0,2,1,17,No,Yes,High,Afro-Asiatic,Hangul,French
2842,"Bonjour, comment ça va ?",24,5,4.0,7,11,5,0,2,0,2,1,17,No,Yes,Medium,Altaic,Arabic,French
2843,"Привет, как дела?",17,3,5.0,0,13,3,1,2,0,2,1,12,No,No,Low,Afro-Asiatic,Cyrillic,Russian
2844,"Bonjour, comment ça va ?",24,5,4.0,7,11,5,1,2,0,2,1,17,No,Yes,High,Afro-Asiatic,Logographic,French
2845,"Ciao, come stai?",16,3,4.67,7,5,3,0,2,0,2,1,11,No,No,Low,Altaic,Hangul,Italian
2846,"Ciao, come stai?",16,3,4.67,7,5,3,1,2,0,2,1,11,No,No,Medium,Sino-Tibetan,Hangul,Italian
2847,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,High,Indo-European,Cyrillic,Korean
2848,你好，你好吗？,7,1,7.0,0,5,1,0,2,0,0,0,0,No,No,Medium,Sino-Tibetan,Arabic,Chinese
2849,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,1,8,0,2,0,0,No,No,High,Indo-European,Devanagari,Hindi
2850,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,High,Indo-European,Latin,Korean
2851,"Olá, como você está?",20,4,4.25,5,10,4,0,2,0,2,1,14,Yes,No,Low,Afro-Asiatic,Arabic,Portuguese
2852,مرحبا كيف حالك؟,15,3,4.33,0,12,3,0,1,0,0,0,0,No,No,Medium,Austroasiatic,Hangul,Arabic
2853,"Hello, how are you?",19,4,4.0,7,7,4,1,2,0,2,1,13,No,No,High,Indo-European,Logographic,English
2854,"Hello, how are you?",19,4,4.0,7,7,4,0,2,0,2,1,13,No,No,High,Afro-Asiatic,Arabic,English
2855,"Hola, ¿cómo estás?",18,3,5.33,4,9,3,0,3,0,2,1,12,Yes,No,Medium,Sino-Tibetan,Cyrillic,Spanish
2856,"Olá, como você está?",20,4,4.25,5,10,4,2,2,0,2,1,14,Yes,No,Medium,Altaic,Devanagari,Portuguese
2857,"Hello, how are you?",19,4,4.0,7,7,4,1,2,0,2,1,13,No,No,Low,Altaic,Latin,English
2858,你好，你好吗？,7,1,7.0,0,5,1,0,2,0,0,0,0,No,No,Medium,Austroasiatic,Logographic,Chinese
2859,"Hej, hvordan har du det?",24,5,4.0,6,12,5,0,2,0,2,1,17,No,No,High,Indo-European,Latin,Danish
2860,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,Medium,Altaic,Arabic,Korean
2861,"नमस्ते, आप कैसे हैं?",20,4,4.25,0,9,4,2,8,0,2,0,0,No,No,High,Indo-European,Hangul,Hindi
2862,สวัสดีคุณเป็นอย่างไรบ้าง,24,1,24.0,0,18,1,0,6,0,0,0,0,No,No,Medium,Austroasiatic,Devanagari,Thai
2863,สวัสดีคุณเป็นอย่างไรบ้าง,24,1,24.0,0,18,1,0,6,0,0,0,0,No,No,Low,Sino-Tibetan,Cyrillic,Thai
2864,"안녕하세요, 어떻게 지내세요?",16,3,4.67,0,12,3,1,2,0,2,0,0,No,No,High,Afro-Asiatic,Hangul,Korean
2865,"Привет, как дела?",17,3,5.0,0,13,3,1,2,0,2,1,12,No,No,Low,Austroasiatic,Devanagari,Russian
2866,"Bonjour, comment ça va ?",24,5,4.0,7,11,5,0,2,0,2,1,17,No,Yes,Low,Afro-Asiatic,Logographic,French
2867,"Hola, ¿cómo estás?",18,3,5.33,4,9,3,1,3,0,2,1,12,Yes,No,High,Indo-European,Latin,Spanish
2868,"Hola, ¿cómo estás?",18,3,5.33,4,9,3,1,3,0,2,1,12,Yes,No,Medium,Indo-European,Hangul,Spanish
2869,"Hola, ¿cómo estás?",18,3,5.33,4,9,3,0,3,0,2,1,12,Yes,No,Low,Austroasiatic,Latin,Spanish
2870,你好，你好吗？,7,1,7.0,0,5,1,0,2,0,0,0,0,No,No,Medium,Indo-European,Logographic,Chinese
